Order Date;Customer Name;City;Product Name;Unit Price;Quantity;Discount (%);Subtotal;Discount Amount;Total Sales;Shipping Fee;Grand Total;Payment Method;Order Status;Platform;Customer Rating;Size;Material;Gender
03/10/2025 09:40;Vina Maulana;Manado;Kemeja Casual;315.000;2;0;630.000;0;630.000;24.000;1.878.000;e-Wallet;Completed;FashionKita;3;L;Chambray;Pria
15/08/2025 13:33;Yani Budiman;Tanjung Selor;Sweater;342.000;1;0;342.000;0;342.000;17.000;824.000;Transfer Bank;Completed;FashionKita;5;M;Knitted;Pria
15/08/2025 13:33;Yani Budiman;Tanjung Selor;Dress Formal;465.000;1;0;465.000;0;465.000;17.000;824.000;Transfer Bank;Completed;FashionKita;5;XL;Sutra;Wanita
10/03/2025 13:27;Fitri Iskandar;Tanjung Selor;Dress Casual;282.000;1;0;282.000;0;282.000;22.000;1.117.000;COD;Returned;Toko Fashion App;4;XL;Rayon;Wanita
10/03/2025 13:27;Fitri Iskandar;Tanjung Selor;Blouse;271.000;3;0;813.000;0;813.000;22.000;1.117.000;COD;Returned;Toko Fashion App;4;L;Satin;Wanita
06/10/2025 11:54;Andi Utami;Jakarta;Cardigan;318.000;1;0;318.000;0;318.000;17.000;987.000;Kartu Kredit;Completed;StyleMart;2;L;Wool;Wanita
06/10/2025 11:54;Andi Utami;Jakarta;Kemeja Formal;326.000;2;0;652.000;0;652.000;17.000;987.000;Kartu Kredit;Completed;StyleMart;2;L;Katun Oxford;Pria
08/04/2025 09:42;Dewi Ananda;Medan;Jaket Denim;466.000;1;0;466.000;0;466.000;17.000;697.000;Kartu Kredit;Returned;StyleMart;2;L;Chambray;Pria
08/04/2025 09:42;Dewi Ananda;Medan;Celana Pendek;214.000;1;0;214.000;0;214.000;17.000;697.000;Kartu Kredit;Returned;StyleMart;2;XL;Polyester;Pria
21/02/2025 17:22;Qori Budiman;Wamena;Cardigan;324.000;2;0;648.000;0;648.000;24.000;1.256.000;e-Wallet;Shipped;OutfitNow;3;S;Acrylic;Wanita
21/02/2025 17:22;Qori Budiman;Wamena;Blouse;150.000;3;0;450.000;0;450.000;24.000;1.256.000;e-Wallet;Shipped;OutfitNow;3;XXL;Viscose;Wanita
21/02/2025 17:22;Qori Budiman;Wamena;Kaos Panjang;134.000;1;0;134.000;0;134.000;24.000;1.256.000;e-Wallet;Shipped;OutfitNow;3;L;Katun;Pria
18/03/2025 08:54;Citra Maulana;Palembang;Celana Chino;266.000;1;0;266.000;0;266.000;24.000;1.075.000;e-Wallet;Completed;StyleMart;4;XL;Katun Twill;Pria
18/03/2025 08:54;Citra Maulana;Palembang;Blouse;271.000;1;0;271.000;0;271.000;24.000;1.075.000;e-Wallet;Completed;StyleMart;4;XL;Rayon;Wanita
18/03/2025 08:54;Citra Maulana;Palembang;Kemeja Casual;257.000;2;0;514.000;0;514.000;24.000;1.075.000;e-Wallet;Completed;StyleMart;4;L;Linen;Pria
14/09/2025 11:17;Zahra Kusuma;Medan;Cardigan;200.000;2;0;400.000;0;400.000;27.000;1.949.000;e-Wallet;Pending;OutfitNow;3;XL;Wool;Wanita
14/09/2025 11:17;Zahra Kusuma;Medan;Hijab;97.000;4;0;388.000;0;388.000;27.000;1.949.000;e-Wallet;Pending;OutfitNow;3;L;Ceruty;Wanita
14/09/2025 11:17;Zahra Kusuma;Medan;Jaket Bomber;436.000;2;0;872.000;0;872.000;27.000;1.949.000;e-Wallet;Pending;OutfitNow;3;XXL;Polyester;Pria
14/09/2025 11:17;Zahra Kusuma;Medan;Kaos Panjang;131.000;2;0;262.000;0;262.000;27.000;1.949.000;e-Wallet;Pending;OutfitNow;3;S;Katun;Pria
08/04/2025 17:04;Lestari Pradipta;Mamuju;Jaket Bomber;352.000;2;0;704.000;0;704.000;27.000;2.506.000;e-Wallet;Completed;StyleMart;2;M;Nylon;Pria
08/04/2025 17:04;Lestari Pradipta;Mamuju;Jaket Denim;481.000;1;0;481.000;0;481.000;27.000;2.506.000;e-Wallet;Completed;StyleMart;2;XXL;Cotton;Pria
08/04/2025 17:04;Lestari Pradipta;Mamuju;Dress Casual;257.000;2;0;514.000;0;514.000;27.000;2.506.000;e-Wallet;Completed;StyleMart;2;M;Katun;Wanita
08/04/2025 17:04;Lestari Pradipta;Mamuju;Cardigan;390.000;2;0;780.000;0;780.000;27.000;2.506.000;e-Wallet;Completed;StyleMart;2;M;Knitted;Wanita
22/01/2025 19:43;Erna Budiman;Sorong;Hoodie;263.000;2;0;526.000;0;526.000;24.000;1.722.000;Kartu Kredit;Shipped;StyleMart;2;XXL;Polyester;Pria
22/01/2025 19:43;Erna Budiman;Sorong;Jaket Bomber;396.000;2;0;792.000;0;792.000;24.000;1.722.000;Kartu Kredit;Shipped;StyleMart;2;L;Nylon;Pria
22/01/2025 19:43;Erna Budiman;Sorong;Blouse;190.000;2;0;380.000;0;380.000;24.000;1.722.000;Kartu Kredit;Shipped;StyleMart;2;S;Viscose;Wanita
27/05/2025 08:24;Citra Fauziah;Yogyakarta;Celana Chino;214.000;2;0;428.000;0;428.000;24.000;1.330.000;COD;Shipped;Toko Fashion App;1;XXL;Katun Twill;Pria
27/05/2025 08:24;Citra Fauziah;Yogyakarta;Dress Formal;543.000;1;0;543.000;0;543.000;24.000;1.330.000;COD;Shipped;Toko Fashion App;1;XL;Satin;Wanita
27/05/2025 08:24;Citra Fauziah;Yogyakarta;Dress Casual;335.000;1;0;335.000;0;335.000;24.000;1.330.000;COD;Shipped;Toko Fashion App;1;XXL;Katun;Wanita
01/06/2025 14:47;Bella Saputra;Jakarta;Legging;143.000;2;0;286.000;0;286.000;24.000;1.287.000;e-Wallet;Completed;Toko Fashion App;3;L;Polyester;Wanita
01/06/2025 14:47;Bella Saputra;Jakarta;Celana Pendek;240.000;3;0;720.000;0;720.000;24.000;1.287.000;e-Wallet;Completed;Toko Fashion App;3;S;Polyester;Pria
01/06/2025 14:47;Bella Saputra;Jakarta;Gamis;257.000;1;0;257.000;0;257.000;24.000;1.287.000;e-Wallet;Completed;Toko Fashion App;3;XL;Sutra;Wanita
15/06/2025 09:02;Bayu Nugroho;Tanjungpinang;Rok Midi;380.000;1;0;380.000;0;380.000;27.000;1.637.000;e-Wallet;Completed;FashionKita;5;XL;Twill;Wanita
15/06/2025 09:02;Bayu Nugroho;Tanjungpinang;Kemeja Formal;228.000;2;0;456.000;0;456.000;27.000;1.637.000;e-Wallet;Completed;FashionKita;5;L;Katun Oxford;Pria
15/06/2025 09:02;Bayu Nugroho;Tanjungpinang;Kaos Panjang;160.000;1;0;160.000;0;160.000;27.000;1.637.000;e-Wallet;Completed;FashionKita;5;L;Katun;Pria
15/06/2025 09:02;Bayu Nugroho;Tanjungpinang;Sweater;307.000;2;0;614.000;0;614.000;27.000;1.637.000;e-Wallet;Completed;FashionKita;5;L;Knitted;Pria
19/01/2025 12:07;Yani Budiman;Makassar;Jaket Denim;565.000;1;0;565.000;0;565.000;27.000;1.746.000;Kartu Kredit;Completed;Toko Fashion App;3;L;Chambray;Pria
19/01/2025 12:07;Yani Budiman;Makassar;Kemeja Formal;320.000;1;0;320.000;0;320.000;27.000;1.746.000;Kartu Kredit;Completed;Toko Fashion App;3;XL;Twill;Pria
19/01/2025 12:07;Yani Budiman;Makassar;Dress Casual;240.000;1;0;240.000;0;240.000;27.000;1.746.000;Kartu Kredit;Completed;Toko Fashion App;3;L;Katun;Wanita
19/01/2025 12:07;Yani Budiman;Makassar;Dress Formal;594.000;1;0;594.000;0;594.000;27.000;1.746.000;Kartu Kredit;Completed;Toko Fashion App;3;L;Satin;Wanita
26/11/2025 11:31;Fajar Fauziah;Serang;Celana Jeans;576.000;1;0;576.000;0;576.000;24.000;1.406.000;Transfer Bank;Completed;StyleMart;4;XXL;Denim;Pria
26/11/2025 11:31;Fajar Fauziah;Serang;Kemeja Formal;328.000;2;0;656.000;0;656.000;24.000;1.406.000;Transfer Bank;Completed;StyleMart;4;XL;Twill;Pria
26/11/2025 11:31;Fajar Fauziah;Serang;Kaos Panjang;150.000;1;0;150.000;0;150.000;24.000;1.406.000;Transfer Bank;Completed;StyleMart;4;S;Jersey;Pria
26/05/2025 11:17;Gita Kurniawan;Manokwari;Celana Chino;284.000;1;0;284.000;0;284.000;24.000;1.725.000;e-Wallet;Completed;FashionKita;2;M;Twill;Pria
26/05/2025 11:17;Gita Kurniawan;Manokwari;Rok Midi;297.000;3;0;891.000;0;891.000;24.000;1.725.000;e-Wallet;Completed;FashionKita;2;L;Twill;Wanita
26/05/2025 11:17;Gita Kurniawan;Manokwari;Blouse;263.000;2;0;526.000;0;526.000;24.000;1.725.000;e-Wallet;Completed;FashionKita;2;XL;Viscose;Wanita
25/11/2025 08:12;Lestari Wijaya;Mataram;Jaket Denim;291.000;2;0;582.000;0;582.000;24.000;1.422.000;e-Wallet;Completed;Toko Fashion App;4;S;Chambray;Pria
25/11/2025 08:12;Lestari Wijaya;Mataram;Hijab;47.000;2;0;94.000;0;94.000;24.000;1.422.000;e-Wallet;Completed;Toko Fashion App;4;M;Polyester;Wanita
25/11/2025 08:12;Lestari Wijaya;Mataram;Sweater;361.000;2;0;722.000;0;722.000;24.000;1.422.000;e-Wallet;Completed;Toko Fashion App;4;XXL;Knitted;Pria
19/07/2025 08:49;Yoga Nugroho;Semarang;Rok Midi;246.000;1;0;246.000;0;246.000;27.000;1.847.000;COD;Completed;OutfitNow;5;XL;Polyester;Wanita
19/07/2025 08:49;Yoga Nugroho;Semarang;Kaos Panjang;129.000;3;0;387.000;0;387.000;27.000;1.847.000;COD;Completed;OutfitNow;5;M;Cotton Combed;Pria
19/07/2025 08:49;Yoga Nugroho;Semarang;Hoodie;311.000;1;0;311.000;0;311.000;27.000;1.847.000;COD;Completed;OutfitNow;5;XL;Cotton Combed;Pria
19/07/2025 08:49;Yoga Nugroho;Semarang;Jaket Denim;438.000;2;0;876.000;0;876.000;27.000;1.847.000;COD;Completed;OutfitNow;5;XL;Cotton;Pria
29/06/2025 21:43;Clara Kusuma;Bengkulu;Dress Formal;397.000;1;0;397.000;0;397.000;17.000;942.000;Transfer Bank;Completed;FashionKita;2;XL;Sutra;Wanita
29/06/2025 21:43;Clara Kusuma;Bengkulu;Hoodie;264.000;2;0;528.000;0;528.000;17.000;942.000;Transfer Bank;Completed;FashionKita;2;XXL;Polyester;Pria
27/03/2025 14:34;Dina Kusuma;Manokwari;Celana Jeans;395.000;1;0;395.000;0;395.000;17.000;548.000;Kartu Kredit;Shipped;FashionKita;1;XXL;Katun;Pria
27/03/2025 14:34;Dina Kusuma;Manokwari;Legging;136.000;1;0;136.000;0;136.000;17.000;548.000;Kartu Kredit;Shipped;FashionKita;1;S;Spandex;Wanita
06/03/2025 14:17;Budi Saputra;Serang;Blouse;236.000;2;0;472.000;0;472.000;24.000;1.376.000;Kartu Kredit;Returned;OutfitNow;3;M;Rayon;Wanita
06/03/2025 14:17;Budi Saputra;Serang;Dress Formal;457.000;1;0;457.000;0;457.000;24.000;1.376.000;Kartu Kredit;Returned;OutfitNow;3;XXL;Sutra;Wanita
06/03/2025 14:17;Budi Saputra;Serang;Celana Pendek;141.000;3;0;423.000;0;423.000;24.000;1.376.000;Kartu Kredit;Returned;OutfitNow;3;XL;Katun;Pria
25/04/2025 10:14;Dewi Utami;Jayapura;Jaket Denim;502.000;1;0;502.000;0;502.000;24.000;1.544.000;Transfer Bank;Completed;FashionKita;4;XXL;Denim;Pria
25/04/2025 10:14;Dewi Utami;Jayapura;Kaos Polo;182.000;2;0;364.000;0;364.000;24.000;1.544.000;Transfer Bank;Completed;FashionKita;4;M;Katun Pique;Pria
25/04/2025 10:14;Dewi Utami;Jayapura;Dress Casual;327.000;2;0;654.000;0;654.000;24.000;1.544.000;Transfer Bank;Completed;FashionKita;4;XXL;Katun;Wanita
05/12/2025 16:04;Kartika Halim;Semarang;Gamis;287.000;2;0;574.000;0;574.000;27.000;1.688.000;COD;Returned;FashionKita;3;S;Satin;Wanita
05/12/2025 16:04;Kartika Halim;Semarang;Hoodie;352.000;1;0;352.000;0;352.000;27.000;1.688.000;COD;Returned;FashionKita;3;M;Polyester;Pria
05/12/2025 16:04;Kartika Halim;Semarang;Kaos Panjang;143.000;1;0;143.000;0;143.000;27.000;1.688.000;COD;Returned;FashionKita;3;M;Jersey;Pria
05/12/2025 16:04;Kartika Halim;Semarang;Kemeja Formal;296.000;2;0;592.000;0;592.000;27.000;1.688.000;COD;Returned;FashionKita;3;XL;Linen;Pria
15/07/2025 10:14;Citra Maulana;Merauke;Kaos Panjang;109.000;1;0;109.000;0;109.000;24.000;1.971.000;Kartu Kredit;Completed;Toko Fashion App;2;L;Cotton Combed;Pria
15/07/2025 10:14;Citra Maulana;Merauke;Gamis;793.000;2;0;1.586.000;0;1.586.000;24.000;1.971.000;Kartu Kredit;Completed;Toko Fashion App;2;XL;Woolpeach;Wanita
15/07/2025 10:14;Citra Maulana;Merauke;Hoodie;252.000;1;0;252.000;0;252.000;24.000;1.971.000;Kartu Kredit;Completed;Toko Fashion App;2;M;Fleece;Pria
29/12/2025 20:41;Sari Wijaya;Surabaya;Celana Jeans;313.000;2;0;626.000;0;626.000;24.000;1.315.000;Kartu Kredit;Completed;StyleMart;5;L;Katun;Pria
29/12/2025 20:41;Sari Wijaya;Surabaya;Cardigan;201.000;1;0;201.000;0;201.000;24.000;1.315.000;Kartu Kredit;Completed;StyleMart;5;S;Wool;Wanita
29/12/2025 20:41;Sari Wijaya;Surabaya;Blouse;232.000;2;0;464.000;0;464.000;24.000;1.315.000;Kartu Kredit;Completed;StyleMart;5;L;Viscose;Wanita
21/12/2025 21:06;Erna Setiawan;Manokwari;Blouse;267.000;3;0;801.000;0;801.000;24.000;2.183.000;COD;Cancelled;Toko Fashion App;3;XXL;Satin;Wanita
21/12/2025 21:06;Erna Setiawan;Manokwari;Celana Pendek;203.000;4;0;812.000;0;812.000;24.000;2.183.000;COD;Cancelled;Toko Fashion App;3;S;Katun;Pria
21/12/2025 21:06;Erna Setiawan;Manokwari;Kemeja Formal;273.000;2;0;546.000;0;546.000;24.000;2.183.000;COD;Cancelled;Toko Fashion App;3;XL;Linen;Pria
10/07/2025 12:05;Eka Budiman;Kendari;Kaos Polo;190.000;3;0;570.000;0;570.000;24.000;2.094.000;COD;Completed;FashionHub;1;M;Polyester;Pria
10/07/2025 12:05;Eka Budiman;Kendari;Celana Jeans;473.000;2;0;946.000;0;946.000;24.000;2.094.000;COD;Completed;FashionHub;1;S;Denim;Pria
10/07/2025 12:05;Eka Budiman;Kendari;Jaket Denim;554.000;1;0;554.000;0;554.000;24.000;2.094.000;COD;Completed;FashionHub;1;XXL;Denim;Pria
25/07/2025 09:31;Dimas Budiman;Kupang;Kaos Panjang;120.000;3;0;360.000;0;360.000;24.000;2.180.000;COD;Completed;Toko Fashion App;5;S;Jersey;Pria
25/07/2025 09:31;Dimas Budiman;Kupang;Jaket Bomber;346.000;2;0;692.000;0;692.000;24.000;2.180.000;COD;Completed;Toko Fashion App;5;M;Nylon;Pria
25/07/2025 09:31;Dimas Budiman;Kupang;Rok Midi;368.000;3;0;1.104.000;0;1.104.000;24.000;2.180.000;COD;Completed;Toko Fashion App;5;L;Katun;Wanita
29/05/2025 20:45;Dimas Utami;Ambon;Celana Pendek;159.000;1;0;159.000;0;159.000;20.000;903.000;Transfer Bank;Completed;FashionKita;3;S;Jersey;Pria
29/05/2025 20:45;Dimas Utami;Ambon;Hijab;74.000;1;0;74.000;0;74.000;20.000;903.000;Transfer Bank;Completed;FashionKita;3;S;Voal;Wanita
29/05/2025 20:45;Dimas Utami;Ambon;Gamis;325.000;2;0;650.000;0;650.000;20.000;903.000;Transfer Bank;Completed;FashionKita;3;L;Satin;Wanita
07/12/2025 14:26;Dewi Saputra;Manokwari;Legging;176.000;3;0;528.000;0;528.000;24.000;1.372.000;e-Wallet;Completed;Toko Fashion App;4;XL;Polyester;Wanita
07/12/2025 14:26;Dewi Saputra;Manokwari;Jaket Bomber;452.000;1;0;452.000;0;452.000;24.000;1.372.000;e-Wallet;Completed;Toko Fashion App;4;XXL;Nylon;Pria
07/12/2025 14:26;Dewi Saputra;Manokwari;Dress Casual;368.000;1;0;368.000;0;368.000;24.000;1.372.000;e-Wallet;Completed;Toko Fashion App;4;S;Rayon;Wanita
25/03/2025 11:41;Ani Wijaya;Wamena;Jaket Bomber;239.000;2;0;478.000;0;478.000;22.000;1.151.000;Kartu Kredit;Pending;StyleMart;5;S;Polyester;Pria
25/03/2025 11:41;Ani Wijaya;Wamena;Kaos Polo;217.000;3;0;651.000;0;651.000;22.000;1.151.000;Kartu Kredit;Pending;StyleMart;5;M;Polyester;Pria
22/01/2025 19:44;Dewi Santoso;Bengkulu;Sweater;405.000;1;0;405.000;0;405.000;27.000;3.131.000;COD;Completed;StyleMart;4;M;Wool;Pria
22/01/2025 19:44;Dewi Santoso;Bengkulu;Celana Chino;289.000;1;0;289.000;0;289.000;27.000;3.131.000;COD;Completed;StyleMart;4;L;Twill;Pria
22/01/2025 19:44;Dewi Santoso;Bengkulu;Gamis;797.000;2;0;1.594.000;0;1.594.000;27.000;3.131.000;COD;Completed;StyleMart;4;XL;Sutra;Wanita
22/01/2025 19:44;Dewi Santoso;Bengkulu;Blouse;272.000;3;0;816.000;0;816.000;27.000;3.131.000;COD;Completed;StyleMart;4;M;Satin;Wanita
27/04/2025 11:23;Kartika Pradipta;Semarang;Legging;239.000;2;0;478.000;0;478.000;27.000;2.096.000;e-Wallet;Completed;Toko Fashion App;3;S;Nylon;Wanita
27/04/2025 11:23;Kartika Pradipta;Semarang;Dress Casual;212.000;2;0;424.000;0;424.000;27.000;2.096.000;e-Wallet;Completed;Toko Fashion App;3;XXL;Viscose;Wanita
27/04/2025 11:23;Kartika Pradipta;Semarang;Kaos Pendek;126.000;4;0;504.000;0;504.000;27.000;2.096.000;e-Wallet;Completed;Toko Fashion App;3;M;Katun;Pria
27/04/2025 11:23;Kartika Pradipta;Semarang;Kemeja Casual;221.000;3;0;663.000;0;663.000;27.000;2.096.000;e-Wallet;Completed;Toko Fashion App;3;XL;Chambray;Pria
25/02/2025 08:23;Yani Wijaya;Manado;Kemeja Formal;255.000;1;0;255.000;0;255.000;24.000;1.386.000;e-Wallet;Completed;StyleMart;3;XXL;Linen;Pria
25/02/2025 08:23;Yani Wijaya;Manado;Dress Casual;231.000;2;0;462.000;0;462.000;24.000;1.386.000;e-Wallet;Completed;StyleMart;3;S;Rayon;Wanita
25/02/2025 08:23;Yani Wijaya;Manado;Rok Midi;215.000;3;0;645.000;0;645.000;24.000;1.386.000;e-Wallet;Completed;StyleMart;3;L;Polyester;Wanita
18/08/2025 10:53;Citra Rahmawati;Bengkulu;Kaos Pendek;79.000;4;0;316.000;0;316.000;24.000;1.031.000;e-Wallet;Cancelled;OutfitNow;2;XL;Cotton Combed;Pria
18/08/2025 10:53;Citra Rahmawati;Bengkulu;Kaos Polo;137.000;1;0;137.000;0;137.000;24.000;1.031.000;e-Wallet;Cancelled;OutfitNow;2;M;Lacoste Cotton;Pria
18/08/2025 10:53;Citra Rahmawati;Bengkulu;Dress Casual;277.000;2;0;554.000;0;554.000;24.000;1.031.000;e-Wallet;Cancelled;OutfitNow;2;XL;Katun;Wanita
02/02/2025 15:36;Kartika Fauziah;Pontianak;Hoodie;270.000;1;10;270.000;27.000;243.000;24.000;1.554.000;Kartu Kredit;Completed;FashionKita;4;XL;Cotton Combed;Pria
02/02/2025 15:36;Kartika Fauziah;Pontianak;Dress Formal;832.000;1;10;832.000;83.200;748.800;24.000;1.554.000;Kartu Kredit;Completed;FashionKita;4;M;Sutra;Wanita
02/02/2025 15:36;Kartika Fauziah;Pontianak;Sweater;299.000;2;10;598.000;59.800;538.200;24.000;1.554.000;Kartu Kredit;Completed;FashionKita;4;S;Wool;Pria
18/05/2025 19:46;Aulia Wijaya;Yogyakarta;Legging;174.000;1;0;174.000;0;174.000;22.000;943.000;Transfer Bank;Completed;StyleMart;2;XXL;Spandex;Wanita
18/05/2025 19:46;Aulia Wijaya;Yogyakarta;Hijab;52.000;1;0;52.000;0;52.000;22.000;943.000;Transfer Bank;Completed;StyleMart;2;XXL;Polyester;Wanita
18/05/2025 19:46;Aulia Wijaya;Yogyakarta;Kaos Panjang;117.000;3;0;351.000;0;351.000;22.000;943.000;Transfer Bank;Completed;StyleMart;2;M;Cotton Combed;Pria
18/05/2025 19:46;Aulia Wijaya;Yogyakarta;Rok Midi;344.000;1;0;344.000;0;344.000;22.000;943.000;Transfer Bank;Completed;StyleMart;2;L;Polyester;Wanita
29/05/2025 09:07;Nanda Iskandar;Bandar Lampung;Kemeja Casual;178.000;2;0;356.000;0;356.000;27.000;1.336.000;Kartu Kredit;Cancelled;StyleMart;1;XXL;Chambray;Pria
29/05/2025 09:07;Nanda Iskandar;Bandar Lampung;Celana Jeans;329.000;1;0;329.000;0;329.000;27.000;1.336.000;Kartu Kredit;Cancelled;StyleMart;1;S;Stretch Denim;Pria
29/05/2025 09:07;Nanda Iskandar;Bandar Lampung;Kaos Polo;239.000;2;0;478.000;0;478.000;27.000;1.336.000;Kartu Kredit;Cancelled;StyleMart;1;XL;Lacoste Cotton;Pria
29/05/2025 09:07;Nanda Iskandar;Bandar Lampung;Kaos Pendek;146.000;1;0;146.000;0;146.000;27.000;1.336.000;Kartu Kredit;Cancelled;StyleMart;1;M;Jersey;Pria
31/05/2025 12:01;Erna Setiawan;Palembang;Blouse;234.000;1;0;234.000;0;234.000;27.000;1.371.000;Transfer Bank;Completed;Toko Fashion App;2;XL;Rayon;Wanita
31/05/2025 12:01;Erna Setiawan;Palembang;Kemeja Formal;262.000;2;0;524.000;0;524.000;27.000;1.371.000;Transfer Bank;Completed;Toko Fashion App;2;M;Twill;Pria
31/05/2025 12:01;Erna Setiawan;Palembang;Dress Casual;255.000;1;0;255.000;0;255.000;27.000;1.371.000;Transfer Bank;Completed;Toko Fashion App;2;L;Viscose;Wanita
31/05/2025 12:01;Erna Setiawan;Palembang;Celana Jeans;331.000;1;0;331.000;0;331.000;27.000;1.371.000;Transfer Bank;Completed;Toko Fashion App;2;XXL;Denim;Pria
06/06/2025 11:42;Zahra Santoso;Kendari;Kemeja Formal;226.000;2;10;452.000;45.200;406.800;24.000;1.602.600;Transfer Bank;Shipped;FashionKita;3;S;Linen;Pria
06/06/2025 11:42;Zahra Santoso;Kendari;Sweater;362.000;2;10;724.000;72.400;651.600;24.000;1.602.600;Transfer Bank;Shipped;FashionKita;3;XL;Wool;Pria
06/06/2025 11:42;Zahra Santoso;Kendari;Jaket Bomber;289.000;2;10;578.000;57.800;520.200;24.000;1.602.600;Transfer Bank;Shipped;FashionKita;3;L;Nylon;Pria
15/07/2025 08:41;Lestari Santoso;Bengkulu;Gamis;404.000;1;0;404.000;0;404.000;24.000;1.989.000;COD;Pending;Toko Fashion App;1;S;Woolpeach;Wanita
15/07/2025 08:41;Lestari Santoso;Bengkulu;Sweater;407.000;2;0;814.000;0;814.000;24.000;1.989.000;COD;Pending;Toko Fashion App;1;XXL;Wool;Pria
15/07/2025 08:41;Lestari Santoso;Bengkulu;Legging;249.000;3;0;747.000;0;747.000;24.000;1.989.000;COD;Pending;Toko Fashion App;1;XL;Nylon;Wanita
10/07/2025 19:01;Yoga Utami;Jakarta;Gamis;348.000;1;0;348.000;0;348.000;17.000;644.000;Transfer Bank;Completed;StyleMart;2;M;Sutra;Wanita
10/07/2025 19:01;Yoga Utami;Jakarta;Kaos Panjang;93.000;3;0;279.000;0;279.000;17.000;644.000;Transfer Bank;Completed;StyleMart;2;M;Katun;Pria
24/08/2025 15:38;Yani Hidayat;Mataram;Cardigan;180.000;1;0;180.000;0;180.000;17.000;887.000;e-Wallet;Completed;FashionKita;2;S;Acrylic;Wanita
24/08/2025 15:38;Yani Hidayat;Mataram;Celana Jeans;345.000;2;0;690.000;0;690.000;17.000;887.000;e-Wallet;Completed;FashionKita;2;XL;Katun;Pria
29/07/2025 21:17;Dewi Setiawan;Makassar;Blouse;291.000;1;0;291.000;0;291.000;17.000;526.000;Transfer Bank;Completed;FashionHub;1;XL;Rayon;Wanita
29/07/2025 21:17;Dewi Setiawan;Makassar;Kemeja Formal;218.000;1;0;218.000;0;218.000;17.000;526.000;Transfer Bank;Completed;FashionHub;1;XL;Linen;Pria
18/09/2025 10:02;Clara Ananda;Bandung;Dress Formal;764.000;1;0;764.000;0;764.000;22.000;1.359.000;Kartu Kredit;Completed;FashionHub;3;S;Satin;Wanita
18/09/2025 10:02;Clara Ananda;Bandung;Kaos Polo;191.000;3;0;573.000;0;573.000;22.000;1.359.000;Kartu Kredit;Completed;FashionHub;3;S;Lacoste Cotton;Pria
27/09/2025 11:18;Fitri Maulana;Ambon;Celana Jeans;373.000;1;0;373.000;0;373.000;24.000;1.235.000;COD;Completed;Toko Fashion App;4;M;Katun;Pria
27/09/2025 11:18;Fitri Maulana;Ambon;Celana Pendek;214.000;2;0;428.000;0;428.000;24.000;1.235.000;COD;Completed;Toko Fashion App;4;L;Polyester;Pria
27/09/2025 11:18;Fitri Maulana;Ambon;Legging;205.000;2;0;410.000;0;410.000;24.000;1.235.000;COD;Completed;Toko Fashion App;4;S;Spandex;Wanita
27/07/2025 15:03;Lestari Pradipta;Jayapura;Kemeja Formal;263.000;1;0;263.000;0;263.000;27.000;1.414.000;Transfer Bank;Pending;StyleMart;3;XXL;Katun Oxford;Pria
27/07/2025 15:03;Lestari Pradipta;Jayapura;Celana Chino;284.000;1;0;284.000;0;284.000;27.000;1.414.000;Transfer Bank;Pending;StyleMart;3;M;Katun;Pria
27/07/2025 15:03;Lestari Pradipta;Jayapura;Cardigan;208.000;2;0;416.000;0;416.000;27.000;1.414.000;Transfer Bank;Pending;StyleMart;3;XL;Acrylic;Wanita
27/07/2025 15:03;Lestari Pradipta;Jayapura;Hoodie;212.000;2;0;424.000;0;424.000;27.000;1.414.000;Transfer Bank;Pending;StyleMart;3;XL;Cotton Combed;Pria
17/05/2025 08:29;Sari Puspita;Sorong;Sweater;221.000;2;0;442.000;0;442.000;27.000;2.211.000;Kartu Kredit;Completed;FashionHub;5;M;Knitted;Pria
17/05/2025 08:29;Sari Puspita;Sorong;Kaos Panjang;126.000;2;0;252.000;0;252.000;27.000;2.211.000;Kartu Kredit;Completed;FashionHub;5;XXL;Katun;Pria
17/05/2025 08:29;Sari Puspita;Sorong;Legging;180.000;1;0;180.000;0;180.000;27.000;2.211.000;Kartu Kredit;Completed;FashionHub;5;M;Spandex;Wanita
17/05/2025 08:29;Sari Puspita;Sorong;Gamis;655.000;2;0;1.310.000;0;1.310.000;27.000;2.211.000;Kartu Kredit;Completed;FashionHub;5;M;Satin;Wanita
23/02/2025 18:45;Clara Hidayat;Sorong;Rok Midi;329.000;2;0;658.000;0;658.000;27.000;2.469.000;Kartu Kredit;Returned;StyleMart;3;XXL;Katun;Wanita
23/02/2025 18:45;Clara Hidayat;Sorong;Kemeja Formal;271.000;2;0;542.000;0;542.000;27.000;2.469.000;Kartu Kredit;Returned;StyleMart;3;M;Linen;Pria
23/02/2025 18:45;Clara Hidayat;Sorong;Jaket Denim;309.000;2;0;618.000;0;618.000;27.000;2.469.000;Kartu Kredit;Returned;StyleMart;3;L;Chambray;Pria
23/02/2025 18:45;Clara Hidayat;Sorong;Legging;208.000;3;0;624.000;0;624.000;27.000;2.469.000;Kartu Kredit;Returned;StyleMart;3;M;Spandex;Wanita
06/02/2025 16:06;Lestari Fauziah;Mamuju;Celana Chino;235.000;2;0;470.000;0;470.000;17.000;773.000;COD;Shipped;StyleMart;2;L;Katun Twill;Pria
